Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
11:31:28,2022-07-10,4108045080,5062007826,224.07,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
11:31:31,2022-07-10,569955345,3695545812,6045.1,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:31:39,2022-07-10,8952177221,4269977194,7387.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:31:40,2022-07-10,4634060744,2321079122,249.73,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
11:31:47,2022-07-10,3801764994,6470357508,1388.14,UK pounds,Pakistani rupee,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:31:48,2022-07-10,8952177221,6345374341,8175.99,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:31:59,2022-07-10,40660973,5390541976,1058.28,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:32:08,2022-07-10,6421474785,7199625988,10658.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:32:08,2022-07-10,7450078931,6678650623,3295.69,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:32:10,2022-07-10,4121324384,9281561360,22306.49,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out
11:32:10,2022-07-10,4877642201,2083746184,7614.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
11:32:11,2022-07-10,7723120112,1431561040,8666.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:32:11,2022-07-10,3440654296,8172080174,5581.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:32:13,2022-07-10,7574239075,1725245008,1640.79,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:32:14,2022-07-10,8389148416,2753383263,5655.3,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:32:20,2022-07-10,9719585962,6662033896,691.77,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:32:22,2022-07-10,787064572,6034997194,7031.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:32:22,2022-07-10,6057444675,9549349263,11069.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:32:25,2022-07-10,8987848252,685567924,10896.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:32:26,2022-07-10,7758268667,7889074144,26689.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:32:26,2022-07-10,1833910002,4173136393,3523.43,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
11:32:32,2022-07-10,7049199616,4092099585,4512.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:32:32,2022-07-10,5805289983,4270865741,5785.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:32:34,2022-07-10,1860276721,3220735304,8165.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:32:36,2022-07-10,51578898,3954995196,2718.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:32:40,2022-07-10,4910906417,433433286,5210.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:32:42,2022-07-10,7638074935,2013911363,7287.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:32:45,2022-07-10,4874671439,3613897186,6980.28,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:32:45,2022-07-10,8047518157,8595873924,4081.25,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:32:46,2022-07-10,9611218127,8560918363,1312.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:32:47,2022-07-10,2659454323,8678802420,10028.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:32:48,2022-07-10,5982914936,4409725873,8265.34,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:32:48,2022-07-10,6237397712,6744768229,91.68,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:32:52,2022-07-10,8074319158,6794004081,4670.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:32:53,2022-07-10,5964933636,394735429,3952.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:33:02,2022-07-10,6109062028,1320927231,10240.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:33:02,2022-07-10,4915664814,5466123934,7483.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:33:04,2022-07-10,4237442148,8348194481,2872.54,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:33:06,2022-07-10,787064572,6034997194,6915.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:33:08,2022-07-10,6792247922,6669743146,484.25,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:33:09,2022-07-10,6720355251,5062559251,160.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:33:12,2022-07-10,6665051,1861204667,3740.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:33:15,2022-07-10,6904668523,3087234008,4955.89,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:33:15,2022-07-10,264095857,1316458123,13455.79,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
11:33:18,2022-07-10,6065315801,6343965120,653.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:33:18,2022-07-10,2365007895,2812285491,13120.85,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:33:22,2022-07-10,1915450576,8816009605,8226.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:33:22,2022-07-10,5525592322,5019647946,1879.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:33:23,2022-07-10,6061326781,3401242421,9349.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:33:25,2022-07-10,9277661052,4575628984,5079.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:33:27,2022-07-10,7584000699,2042062597,3644.04,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
11:33:32,2022-07-10,589467032,2134614852,1432.18,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:33:34,2022-07-10,2438139688,454607472,1330.92,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:33:37,2022-07-10,5021785800,4065028145,4395.54,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_Out
11:33:42,2022-07-10,2196677893,911722658,11536.49,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Periodical
11:33:42,2022-07-10,7235866084,6416513886,177.58,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:33:45,2022-07-10,2199795388,1377603863,9486.07,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:33:46,2022-07-10,13527377,2175218983,2488.91,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:33:46,2022-07-10,8157264573,3331273253,3914.46,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:33:47,2022-07-10,8770063774,6276632125,1083.16,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:33:48,2022-07-10,8619636113,8958016274,7904.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:33:48,2022-07-10,7970018365,2698118868,11093.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:33:48,2022-07-10,1444168211,1202580578,7374.16,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:33:50,2022-07-10,8136608171,2272587416,8346.91,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:33:51,2022-07-10,8384582381,3630693113,4097.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:33:52,2022-07-10,8456279067,4629995866,28315.85,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:33:53,2022-07-10,5753088795,7892884492,10941.87,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
11:33:55,2022-07-10,4304409594,7838494393,1606.65,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
11:33:58,2022-07-10,8452626567,8480920549,12349.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:34:00,2022-07-10,4526673525,6157568163,6796.17,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Small_Fan_Out
11:34:00,2022-07-10,7669236826,6944062928,7591.93,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:34:00,2022-07-10,4409483858,7721337824,875.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:34:01,2022-07-10,1157640068,3028756530,69.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
11:34:03,2022-07-10,4781791357,7464410589,13697.47,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Mutual
11:34:04,2022-07-10,9223045170,5287326909,4564.01,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:34:07,2022-07-10,7012967496,6855935396,5479.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:34:07,2022-07-10,8203229522,2074126451,5330.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:34:09,2022-07-10,4164568754,6953672776,31613.7,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
11:34:22,2022-07-10,2004133484,3079818547,8045.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:34:25,2022-07-10,8456279067,8078722188,10074.73,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:34:28,2022-07-10,9787411014,3256292285,15709.51,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:34:28,2022-07-10,3510078932,1625701030,6332.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:34:33,2022-07-10,9734083970,9232891126,7210.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:34:46,2022-07-10,8203229522,8818164834,4710.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:34:46,2022-07-10,3027936543,6476703638,276.72,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:34:48,2022-07-10,7281801398,1493436023,37547.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:34:50,2022-07-10,5764479195,6855935396,5857.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:34:54,2022-07-10,8053683950,6522784509,5919.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
11:34:54,2022-07-10,1376796548,6444220418,8020.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:34:54,2022-07-10,1965297304,4730079874,1852.88,UK pounds,Pakistani rupee,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:34:56,2022-07-10,8770181801,8906126287,9353.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
11:34:56,2022-07-10,2797271466,7981094247,7689.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:34:58,2022-07-10,1162683951,9717423135,11588.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:35:00,2022-07-10,3861925099,5501242883,709.01,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:35:00,2022-07-10,4064804943,1074595314,669.24,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:35:00,2022-07-10,9909574335,8735083798,172.94,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:35:05,2022-07-10,8456279067,1212654276,6982.27,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:35:07,2022-07-10,9746384104,8107460466,5115.13,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:35:08,2022-07-10,4118958070,5587935380,18490.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:35:08,2022-07-10,2350628776,1287047549,1493.75,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:35:13,2022-07-10,8961746793,4508515083,487.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:35:16,2022-07-10,2365007895,835293711,4717.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:35:18,2022-07-10,7326442087,1493436023,7520.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:35:20,2022-07-10,8468057762,4777806724,49781.28,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:35:21,2022-07-10,9055543964,9972771675,65.37,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:35:21,2022-07-10,2561938455,6855935396,15073.74,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:35:22,2022-07-10,3952347143,7892884492,8737.25,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
11:35:23,2022-07-10,4735423572,1665994281,6568.29,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:35:26,2022-07-10,3614082527,833800673,19854.25,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:35:27,2022-07-10,3647307227,6275379420,5980.74,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:35:29,2022-07-10,5366309224,1636413422,22.32,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
11:35:30,2022-07-10,2797271466,8149040968,12986.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:35:31,2022-07-10,3692650448,3557075547,123.5,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:35:31,2022-07-10,7037591332,7199625988,5913.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:35:31,2022-07-10,3696248769,8345023292,1159.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:35:36,2022-07-10,3614082527,8915336540,6521.59,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:35:36,2022-07-10,6971152180,7053767290,313.36,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:35:39,2022-07-10,3510078932,9418077278,9856.06,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:35:42,2022-07-10,3758118046,6081504025,5903.33,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Behavioural_Change_2
11:35:43,2022-07-10,6282070189,8518184956,17969.41,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:35:44,2022-07-10,6057444675,1845194308,18735.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:35:46,2022-07-10,8823232130,1806287031,1848.11,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:35:48,2022-07-10,3469159594,2156048489,2643.79,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:35:50,2022-07-10,8753242686,7391029446,8348.41,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:35:52,2022-07-10,7723120112,1431561040,8541.19,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:35:52,2022-07-10,9103659322,5547718525,2206.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
11:35:53,2022-07-10,5024173895,822870103,2284.78,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:35:55,2022-07-10,7669236826,7207182461,10450.54,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:35:56,2022-07-10,2625399659,9476803334,5273.63,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:35:58,2022-07-10,2797271466,8586189106,6611.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:36:05,2022-07-10,1226327777,4917614154,1104.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:36:06,2022-07-10,9334990172,6349911170,1125.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:36:07,2022-07-10,9179140007,4128830742,273.68,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
11:36:09,2022-07-10,3711717506,9595998934,6903.44,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:36:10,2022-07-10,7798797588,5063830510,1739.25,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:36:10,2022-07-10,4332882742,5858369125,13214.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:36:13,2022-07-10,9474817546,1493436023,33124.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:36:18,2022-07-10,4685818979,3508746949,10692.01,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:36:18,2022-07-10,5748357482,2075294138,5295.12,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:36:20,2022-07-10,8615470871,5896180453,6897.79,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:36:20,2022-07-10,3941982399,7542072066,2210.55,UK pounds,Indian rupee,UK,India,Cross-border,0,Normal_Small_Fan_Out
11:36:20,2022-07-10,2457436704,2309469364,1968.27,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:36:20,2022-07-10,569955345,3695545812,6021.01,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:36:22,2022-07-10,7472872279,7713295507,5927.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:36:22,2022-07-10,7179627796,3933129163,3855.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
11:36:23,2022-07-10,6747554875,6078736948,11439.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:36:27,2022-07-10,1376796548,6444220418,8161.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:36:28,2022-07-10,2147527699,409707192,10446.93,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:36:29,2022-07-10,9901680164,1465487567,9682.26,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:36:32,2022-07-10,9879668061,5818896769,5880.51,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:36:34,2022-07-10,7421451752,887047763,11483.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:36:37,2022-07-10,8456279067,1831928079,6927.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:36:39,2022-07-10,525950594,409707192,6046.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:36:40,2022-07-10,8952177221,5585080337,10583.53,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:36:41,2022-07-10,9534729015,7689295746,5344.31,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:36:41,2022-07-10,9168588789,4889197724,8189.38,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
11:36:42,2022-07-10,7421451752,4086663568,8498.99,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
11:36:44,2022-07-10,7155736136,1316458123,5691.63,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
11:36:51,2022-07-10,9658628699,3695545812,12042,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:36:52,2022-07-10,3432416988,5132087338,6765.74,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:36:55,2022-07-10,7421451752,4492966047,11190.23,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:36:55,2022-07-10,8713878179,6855935396,8426.65,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:36:55,2022-07-10,8365941229,6444220418,8340.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:36:55,2022-07-10,9938221650,628238240,6706.92,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Small_Fan_Out
11:36:55,2022-07-10,6447841775,7080357663,11989.5,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:36:57,2022-07-10,4652896235,7080357663,5813.17,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:37:05,2022-07-10,3168051873,6160971830,5873,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:37:12,2022-07-10,6232885366,3079818547,6051.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:37:13,2022-07-10,7468424181,7379455895,2304.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:37:15,2022-07-10,8155316307,3775476274,4373.72,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:37:15,2022-07-10,9243779950,1529063813,6309.7,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:37:20,2022-07-10,5844004044,4528021946,1386.38,Indian rupee,UK pounds,India,UK,Cross-border,0,Normal_Group
11:37:25,2022-07-10,5251674452,622243973,4328.62,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:37:25,2022-07-10,9369454215,5363422485,5336.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
11:37:32,2022-07-10,2869675648,2903746745,2187.11,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:37:34,2022-07-10,3499302975,2435158911,8736.86,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:37:38,2022-07-10,6380185082,1316458123,4544.74,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
11:37:39,2022-07-10,2403186083,3115472752,3632.19,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:37:43,2022-07-10,7924551009,7199625988,15795.17,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:37:43,2022-07-10,7501327339,4961006135,6455.29,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:37:45,2022-07-10,8933023369,7210156742,3303.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:37:47,2022-07-10,2351530109,6768712672,3291.34,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:37:47,2022-07-10,5042064131,5628674969,5528.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:37:56,2022-07-10,3146137198,5174133394,308.65,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:37:56,2022-07-10,9658628699,3695545812,12216.5,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
11:37:57,2022-07-10,892793859,9346701114,1652.65,UK pounds,Euro,UK,France,Cross-border,0,Normal_Small_Fan_Out
11:37:58,2022-07-10,5019961553,5466123934,8496.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
11:38:02,2022-07-10,9222757302,5109623450,9164.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:38:05,2022-07-10,36476669,458677348,1699.63,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:38:06,2022-07-10,5790471849,378335393,2178.26,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
11:38:09,2022-07-10,3440654296,8172080174,5564.16,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:38:09,2022-07-10,1397358796,3221983588,2533.12,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
11:38:12,2022-07-10,8143659093,8014308751,19208.55,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:38:13,2022-07-10,3709430533,4125359800,13613.88,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:38:14,2022-07-10,9043937507,5212916191,2027.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:38:16,2022-07-10,1915450576,5162401694,10442.56,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:38:16,2022-07-10,9392700144,5622502267,19963.98,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:38:24,2022-07-10,1552291084,8306908463,6131.07,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:38:30,2022-07-10,6130835432,5768970733,2135.45,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:38:32,2022-07-10,5293966138,3079818547,14531.84,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
11:38:38,2022-07-10,1253215932,5835375424,248.62,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
11:38:38,2022-07-10,5955166219,9631229705,1785.36,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:38:39,2022-07-10,2603494478,6646502650,9170.73,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
11:38:42,2022-07-10,6086421020,6624920676,6213.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:38:42,2022-07-10,3007675845,4569823094,5184.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:38:44,2022-07-10,2576623544,621060264,10370.41,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:38:47,2022-07-10,4838237223,6080874262,2459.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:38:49,2022-07-10,6268108506,4498596578,27650.99,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
11:38:54,2022-07-10,7711304271,2451874011,2677.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
